Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
6913;Casa de Condomínio;Freguesia (Jacarepaguá);3;6;1;272;3000.0;472.0;259.0;11.03;Casa
6959;Casa de Condomínio;Barra da Tijuca;5;3;5;775;25000.0;2134.0;20987.0;32.26;Casa
6977;Casa de Condomínio;Barra da Tijuca;4;4;3;256;7900.0;1495.0;700.0;30.86;Casa
6988;Casa de Condomínio;São Conrado;4;2;2;400;9000.0;850.0;450.0;22.5;Casa
6991;Casa de Condomínio;Barra da Tijuca;4;2;1;258;6500.0;1500.0;650.0;25.19;Casa
7012;Casa de Condomínio;Vargem Pequena;2;1;2;90;1800.0;0.0;0.0;20.0;Casa
7103;Casa de Condomínio;Barra da Tijuca;4;3;3;260;7900.0;1495.0;700.0;30.38;Casa
7116;Casa de Condomínio;Barra da Tijuca;5;4;4;628;11000.0;1700.0;2200.0;17.52;Casa
7119;Casa de Condomínio;Barra da Tijuca;4;6;4;500;25000.0;1586.0;1298.0;50.0;Casa
7142;Casa de Condomínio;Barra da Tijuca;5;4;5;300;9000.0;580.0;680.0;30.0;Casa
7152;Casa de Condomínio;Itanhangá;3;1;0;70;1850.0;227.0;0.0;26.43;Casa
7159;Casa de Condomínio;Pedra de Guaratiba;2;1;0;60;800.0;300.0;0.0;13.33;Casa
7191;Casa de Condomínio;Barra da Tijuca;4;2;3;330;9000.0;860.0;0.0;27.27;Casa
7205;Casa de Condomínio;Campo Grande;2;1;0;78;1000.0;0.0;0.0;12.82;Casa
7220;Casa de Condomínio;Barra da Tijuca;5;5;5;780;30000.0;1700.0;800.0;38.46;Casa
7293;Casa de Condomínio;Taquara;4;2;4;160;2800.0;250.0;250.0;17.5;Casa
7322;Casa de Condomínio;Barra da Tijuca;4;2;4;350;13000.0;1500.0;1000.0;37.14;Casa
7331;Casa de Condomínio;Barra da Tijuca;4;4;3;622;10000.0;1380.0;1486.0;16.08;Casa
7337;Casa de Condomínio;Vargem Grande;3;2;1;135;2000.0;830.0;120.0;14.81;Casa
7341;Casa de Condomínio;Barra da Tijuca;6;4;6;700;25000.0;1600.0;1200.0;35.71;Casa
7434;Casa de Condomínio;Barra da Tijuca;5;3;5;338;12000.0;900.0;1000.0;35.5;Casa
7445;Casa de Condomínio;Barra da Tijuca;5;0;5;850;20000.0;2150.0;2600.0;23.53;Casa
7462;Casa de Condomínio;Botafogo;4;1;0;120;4500.0;150.0;100.0;37.5;Casa
7486;Casa de Condomínio;Laranjeiras;6;4;0;650;7000.0;1200.0;800.0;10.77;Casa
7489;Casa de Condomínio;Barra da Tijuca;6;5;6;615;20000.0;2000.0;1000.0;32.52;Casa
7519;Casa de Condomínio;Recreio dos Bandeirantes;6;3;6;220;5700.0;1000.0;560.0;25.91;Casa
7533;Casa de Condomínio;Barra da Tijuca;5;3;5;775;25000.0;1750.0;21400.0;32.26;Casa
7544;Casa de Condomínio;Barra da Tijuca;6;6;5;800;18000.0;1000.0;13000.0;22.5;Casa
7576;Casa de Condomínio;Barra da Tijuca;5;0;0;800;22000.0;2400.0;1400.0;27.5;Casa
7578;Casa de Condomínio;Barra da Tijuca;4;3;4;423;16000.0;2150.0;1500.0;37.83;Casa
7582;Casa de Condomínio;Barra da Tijuca;4;4;4;800;17000.0;2695.0;0.0;21.25;Casa
7604;Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;340;8500.0;500.0;690.0;25.0;Casa
7612;Casa de Condomínio;Barra da Tijuca;5;6;5;680;20000.0;2870.0;1200.0;29.41;Casa
7647;Casa de Condomínio;Vila da Penha;2;1;0;62;800.0;165.0;0.0;12.9;Casa
7667;Casa de Condomínio;Barra da Tijuca;5;3;5;900;25000.0;1415.0;1216.0;27.78;Casa
7694;Casa de Condomínio;Barra da Tijuca;4;3;4;550;25000.0;1967.0;1330.0;45.45;Casa
7719;Casa de Condomínio;Recreio dos Bandeirantes;4;4;1;200;3000.0;150.0;0.0;15.0;Casa
7746;Casa de Condomínio;Barra da Tijuca;4;3;4;315;8000.0;1082.0;820.0;25.4;Casa
7773;Casa de Condomínio;Barra da Tijuca;3;3;2;700;7000.0;2500.0;760.0;10.0;Casa
7779;Casa de Condomínio;Itanhangá;5;3;5;800;10000.0;1500.0;171.0;12.5;Casa
7829;Casa de Condomínio;Barra da Tijuca;6;6;6;964;16000.0;1200.0;2398.0;16.6;Casa
7855;Casa de Condomínio;Barra da Tijuca;5;7;5;780;18000.0;2081.0;1540.0;23.08;Casa
7867;Casa de Condomínio;Barra da Tijuca;4;3;4;512;15000.0;1967.0;1400.0;29.3;Casa
7885;Casa de Condomínio;Taquara;5;2;1;325;3000.0;200.0;383.0;9.23;Casa
7895;Casa de Condomínio;Barra da Tijuca;4;8;4;1000;7900.0;1800.0;1400.0;7.9;Casa
7920;Casa de Condomínio;Recreio dos Bandeirantes;4;4;4;500;9000.0;1000.0;1100.0;18.0;Casa
7995;Casa de Condomínio;Barra da Tijuca;4;4;2;600;30000.0;1050.0;1300.0;50.0;Casa
8010;Casa de Condomínio;Barra da Tijuca;4;4;4;600;17000.0;1800.0;2200.0;28.33;Casa
8030;Casa de Condomínio;Vargem Grande;3;2;1;160;3000.0;0.0;0.0;18.75;Casa
8069;Casa de Condomínio;Barra da Tijuca;5;0;5;900;20000.0;1324.0;16000.0;22.22;Casa
8156;Casa de Condomínio;Freguesia (Jacarepaguá);4;1;4;253;3600.0;805.0;239.0;14.23;Casa
8165;Casa de Condomínio;Barra da Tijuca;4;5;4;325;8009.0;600.0;0.0;24.64;Casa
8182;Casa de Condomínio;Barra da Tijuca;4;2;2;210;5000.0;970.0;0.0;23.81;Casa
8254;Casa de Condomínio;Barra da Tijuca;6;3;3;430;7500.0;150.0;1000.0;17.44;Casa
8257;Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;224;4500.0;1622.0;418.0;20.09;Casa
8268;Casa de Condomínio;Barra da Tijuca;4;0;4;1000;25000.0;2500.0;25000.0;25.0;Casa
8367;Casa de Condomínio;Barra da Tijuca;5;5;5;580;15000.0;820.0;10674.0;25.86;Casa
8370;Casa de Condomínio;Barra da Tijuca;4;4;2;400;7500.0;1145.0;750.0;18.75;Casa
8376;Casa de Condomínio;Vargem Grande;3;1;1;100;2000.0;200.0;1.0;20.0;Casa
8409;Casa de Condomínio;Barra da Tijuca;4;10;0;771;25000.0;1550.0;147.0;32.43;Casa
8428;Casa de Condomínio;Jacarepaguá;3;3;0;150;3000.0;50.0;71.0;20.0;Casa
8473;Casa de Condomínio;Barra da Tijuca;4;4;0;365;10000.0;1207.0;1197.0;27.4;Casa
8565;Casa de Condomínio;Barra da Tijuca;5;4;4;400;7000.0;811.0;0.0;17.5;Casa
8573;Casa de Condomínio;São Conrado;4;4;4;640;28000.0;2400.0;1300.0;43.75;Casa
8622;Casa de Condomínio;Barra da Tijuca;5;4;5;900;21000.0;1300.0;1600.0;23.33;Casa
8642;Casa de Condomínio;Barra da Tijuca;5;5;2;400;12500.0;1907.0;0.0;31.25;Casa
8654;Casa de Condomínio;Joá;4;3;2;300;10000.0;1630.0;650.0;33.33;Casa
8660;Casa de Condomínio;Barra da Tijuca;4;0;4;320;7000.0;500.0;1200.0;21.88;Casa
8665;Casa de Condomínio;Itanhangá;8;4;5;965;20000.0;2200.0;1600.0;20.73;Casa
8666;Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;220;5000.0;1500.0;3800.0;22.73;Casa
8675;Casa de Condomínio;Barra da Tijuca;4;2;4;266;9000.0;1500.0;0.0;33.83;Casa
8681;Casa de Condomínio;Barra da Tijuca;4;8;4;423;8000.0;1000.0;1200.0;18.91;Casa
8699;Casa de Condomínio;Recreio dos Bandeirantes;4;3;2;245;4500.0;1135.0;398.0;18.37;Casa
8734;Casa de Condomínio;Barra da Tijuca;4;2;4;240;10000.0;1200.0;600.0;41.67;Casa
8741;Casa de Condomínio;Barra da Tijuca;3;6;1;420;6900.0;992.0;773.0;16.43;Casa
8751;Casa de Condomínio;Vargem Grande;3;1;2;130;2150.0;570.0;27.0;16.54;Casa
8759;Casa de Condomínio;São Conrado;5;4;5;1100;23000.0;2450.0;0.0;20.91;Casa
8772;Casa de Condomínio;Barra da Tijuca;4;0;3;600;9800.0;2333.0;0.0;16.33;Casa
8794;Casa de Condomínio;Barra da Tijuca;5;5;2;420;8500.0;850.0;0.0;20.24;Casa
8821;Casa de Condomínio;Barra da Tijuca;5;4;4;622;10000.0;1380.0;1500.0;16.08;Casa
8835;Casa de Condomínio;Barra da Tijuca;4;2;4;351;15000.0;1900.0;11587.0;42.74;Casa
8841;Casa de Condomínio;Recreio dos Bandeirantes;4;2;3;185;2400.0;880.0;334.0;12.97;Casa
8846;Casa de Condomínio;Campo Grande;3;3;2;192;1400.0;0.0;0.0;7.29;Casa
8867;Casa de Condomínio;Barra da Tijuca;4;2;1;240;12000.0;1605.0;525.0;50.0;Casa
8898;Casa de Condomínio;Barra da Tijuca;5;8;5;900;20000.0;2200.0;1500.0;22.22;Casa
8903;Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;197;4000.0;960.0;353.0;20.3;Casa
8923;Casa de Condomínio;Barra da Tijuca;5;4;5;300;17000.0;750.0;7500.0;56.67;Casa
8933;Casa de Condomínio;Freguesia (Jacarepaguá);4;2;1;140;2500.0;1200.0;0.0;17.86;Casa
8965;Casa de Condomínio;Vargem Pequena;3;2;1;200;4500.0;160.0;0.0;22.5;Casa
8996;Casa de Condomínio;Campo Grande;2;1;0;74;1500.0;360.0;0.0;20.27;Casa
9016;Casa de Condomínio;Barra da Tijuca;5;4;5;450;12000.0;510.0;660.0;26.67;Casa
9029;Casa de Condomínio;Leblon;4;2;4;400;25000.0;3500.0;20000.0;62.5;Casa
9037;Casa de Condomínio;Portuguesa;2;1;0;69;1900.0;400.0;49.0;27.54;Casa
9066;Casa de Condomínio;Barra da Tijuca;4;0;4;300;12200.0;1200.0;350.0;40.67;Casa
9093;Casa de Condomínio;Itanhangá;6;9;6;1280;17000.0;1500.0;14000.0;13.28;Casa
9101;Casa de Condomínio;Barra da Tijuca;4;3;2;300;5900.0;530.0;4000.0;19.67;Casa
9106;Casa de Condomínio;Recreio dos Bandeirantes;4;3;2;340;8000.0;960.0;4250.0;23.53;Casa
9171;Casa de Condomínio;Barra da Tijuca;4;3;4;298;14000.0;1490.0;505.0;46.98;Casa
9178;Casa de Condomínio;Freguesia (Jacarepaguá);4;2;2;610;4500.0;930.0;710.0;7.38;Casa
9228;Casa de Condomínio;Jacarepaguá;4;2;1;254;4500.0;320.0;100.0;17.72;Casa
9251;Casa de Condomínio;Barra da Tijuca;4;4;4;330;7500.0;510.0;6000.0;22.73;Casa
9253;Casa de Condomínio;Recreio dos Bandeirantes;4;2;3;156;3500.0;900.0;330.0;22.44;Casa
9266;Casa de Condomínio;Vargem Pequena;5;3;2;430;4000.0;950.0;250.0;9.3;Casa
9323;Casa de Condomínio;Barra da Tijuca;4;4;2;660;30000.0;1050.0;1300.0;45.45;Casa
9352;Casa de Condomínio;Vargem Grande;4;2;2;400;3500.0;75000.0;0.0;8.75;Casa
9364;Casa de Condomínio;Cachamorra;3;5;3;250;3000.0;200.0;180.0;12.0;Casa
9397;Casa de Condomínio;Barra da Tijuca;4;8;4;751;18000.0;2334.0;2404.0;23.97;Casa
9400;Casa de Condomínio;Barra da Tijuca;4;4;4;300;10000.0;700.0;5500.0;33.33;Casa
9429;Casa de Condomínio;Freguesia (Jacarepaguá);3;3;1;178;2900.0;900.0;158.0;16.29;Casa
9432;Casa de Condomínio;Barra da Tijuca;4;3;1;320;10000.0;1500.0;10000.0;31.25;Casa
9499;Casa de Condomínio;Anil;3;2;1;308;3500.0;700.0;280.0;11.36;Casa
9504;Casa de Condomínio;Taquara;6;6;5;722;5000.0;380.0;700.0;6.93;Casa
9512;Casa de Condomínio;Barra da Tijuca;4;3;4;263;7000.0;700.0;518.0;26.62;Casa
9538;Casa de Condomínio;Barra da Tijuca;5;4;2;600;12000.0;800.0;1000.0;20.0;Casa
9553;Casa de Condomínio;Barra da Tijuca;5;9;4;679;16000.0;3049.0;2743.0;23.56;Casa
9620;Casa de Condomínio;Barra da Tijuca;4;4;4;400;10000.0;2100.0;1400.0;25.0;Casa
9654;Casa de Condomínio;Recreio dos Bandeirantes;4;3;4;280;5000.0;750.0;200.0;17.86;Casa
9663;Casa de Condomínio;Barra da Tijuca;5;5;5;900;17500.0;2600.0;0.0;19.44;Casa
9668;Casa de Condomínio;Recreio dos Bandeirantes;4;2;3;147;4500.0;1195.0;1000.0;30.61;Casa
9687;Casa de Condomínio;Barra da Tijuca;4;5;4;500;11800.0;1550.0;1501.0;23.6;Casa
9693;Casa de Condomínio;Recreio dos Bandeirantes;3;2;1;165;2000.0;980.0;153.0;12.12;Casa
9730;Casa de Condomínio;Barra da Tijuca;6;0;5;950;30000.0;1200.0;15000.0;31.58;Casa
9776;Casa de Condomínio;Barra da Tijuca;6;4;4;1000;15000.0;2600.0;0.0;15.0;Casa
9779;Casa de Condomínio;São Conrado;3;4;3;523;15000.0;3968.0;1013.0;28.68;Casa
9793;Casa de Condomínio;Itanhangá;4;0;2;400;10000.0;1400.0;1500.0;25.0;Casa
9807;Casa de Condomínio;Barra da Tijuca;6;4;4;622;10000.0;0.0;0.0;16.08;Casa
9812;Casa de Condomínio;Taquara;3;3;1;280;5000.0;865.0;1100.0;17.86;Casa
9828;Casa de Condomínio;Maracanã;2;0;0;50;2200.0;70.0;20.0;44.0;Casa
9839;Casa de Condomínio;Freguesia (Jacarepaguá);3;2;3;180;3500.0;600.0;0.0;19.44;Casa
9856;Casa de Condomínio;Barra da Tijuca;5;8;5;900;20000.0;2200.0;1177.0;22.22;Casa
9859;Casa de Condomínio;Barra da Tijuca;4;5;4;900;20000.0;1500.0;0.0;22.22;Casa
9872;Casa de Condomínio;Vargem Grande;3;3;1;180;2200.0;400.0;1.0;12.22;Casa
9901;Casa de Condomínio;Recreio dos Bandeirantes;3;3;3;320;7900.0;949.0;2560.0;24.69;Casa
9924;Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;168;4000.0;1161.0;0.0;23.81;Casa
9941;Casa de Condomínio;Freguesia (Jacarepaguá);3;2;3;180;3500.0;600.0;0.0;19.44;Casa
9942;Casa de Condomínio;Barra da Tijuca;3;3;1;325;6500.0;1172.0;575.0;20.0;Casa
9969;Casa de Condomínio;Barra da Tijuca;5;6;4;600;11000.0;1680.0;1700.0;18.33;Casa
9993;Casa de Condomínio;Barra da Tijuca;4;3;4;270;11000.0;700.0;550.0;40.74;Casa
9995;Casa de Condomínio;Barra da Tijuca;5;4;2;600;12000.0;800.0;0.0;20.0;Casa
10008;Casa de Condomínio;Barra da Tijuca;4;4;4;400;16000.0;1300.0;590.0;40.0;Casa
10031;Casa de Condomínio;Recreio dos Bandeirantes;5;2;5;236;3700.0;730.0;0.0;15.68;Casa
10067;Casa de Condomínio;Campo Grande;2;1;0;85;1000.0;0.0;0.0;11.76;Casa
10098;Casa de Condomínio;Barra de Guaratiba;4;2;2;300;7500.0;1300.0;802.0;25.0;Casa
10107;Casa de Condomínio;Vargem Pequena;4;2;4;230;3450.0;390.0;160.0;15.0;Casa
10126;Casa de Condomínio;Recreio dos Bandeirantes;4;4;4;300;9000.0;600.0;3000.0;30.0;Casa
10158;Casa de Condomínio;São Conrado;4;2;1;320;5500.0;2260.0;38.0;17.19;Casa
10200;Casa de Condomínio;Campo Grande;2;1;2;80;1500.0;490.0;0.0;18.75;Casa
10204;Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;198;4500.0;1161.0;0.0;22.73;Casa
10260;Casa de Condomínio;Freguesia (Jacarepaguá);3;4;1;310;3500.0;20.0;280.0;11.29;Casa
10265;Casa de Condomínio;Méier;3;1;2;114;1700.0;50.0;0.0;14.91;Casa
10279;Casa de Condomínio;Freguesia (Jacarepaguá);3;2;1;123;3500.0;550.0;160.0;28.46;Casa
10282;Casa de Condomínio;Barra da Tijuca;5;4;5;680;20000.0;2000.0;0.0;29.41;Casa
10315;Casa de Condomínio;Taquara;3;1;1;90;1600.0;250.0;0.0;17.78;Casa
10322;Casa de Condomínio;Guaratiba;2;1;0;63;900.0;0.0;0.0;14.29;Casa
10400;Casa de Condomínio;Freguesia (Jacarepaguá);3;2;3;160;3000.0;900.0;198.0;18.75;Casa
10408;Casa de Condomínio;Barra da Tijuca;4;5;2;410;10000.0;1100.0;850.0;24.39;Casa
10411;Casa de Condomínio;Recreio dos Bandeirantes;3;0;3;280;10000.0;1200.0;6000.0;35.71;Casa
10459;Casa de Condomínio;Guaratiba;2;3;1;120;1500.0;50.0;2.0;12.5;Casa
10489;Casa de Condomínio;Taquara;3;0;1;800;10000.0;150.0;2400.0;12.5;Casa
10508;Casa de Condomínio;Recreio dos Bandeirantes;5;3;5;300;6000.0;500.0;0.0;20.0;Casa
10515;Casa de Condomínio;Freguesia (Jacarepaguá);3;1;2;130;2000.0;240.0;60.0;15.38;Casa
10518;Casa de Condomínio;Barra da Tijuca;4;2;4;500;9500.0;2100.0;1357.0;19.0;Casa
10528;Casa de Condomínio;Bangu;3;1;0;100;1500.0;0.0;0.0;15.0;Casa
10545;Casa de Condomínio;Taquara;3;2;1;112;1900.0;325.0;1189.0;16.96;Casa
10548;Casa de Condomínio;Barra da Tijuca;4;4;4;280;10000.0;1000.0;529.0;35.71;Casa
10554;Casa de Condomínio;Taquara;4;1;0;110;1750.0;550.0;993.0;15.91;Casa
10620;Casa de Condomínio;Barra da Tijuca;5;3;5;900;20000.0;1308.0;1601.0;22.22;Casa
10651;Casa de Condomínio;Jacarepaguá;3;0;1;170;2500.0;325.0;170.0;14.71;Casa
10664;Casa de Condomínio;Pechincha;2;0;1;68;1500.0;360.0;40.0;22.06;Casa
10672;Casa de Condomínio;Barra da Tijuca;4;4;3;650;15000.0;1750.0;850.0;23.08;Casa
10688;Casa de Condomínio;Barra da Tijuca;4;4;2;700;15000.0;1600.0;0.0;21.43;Casa
10705;Casa de Condomínio;Barra da Tijuca;6;6;6;640;20000.0;1600.0;0.0;31.25;Casa
10711;Casa de Condomínio;Barra da Tijuca;4;3;4;300;7000.0;707.0;568.0;23.33;Casa
10729;Casa de Condomínio;Barra da Tijuca;5;4;4;320;10000.0;850.0;4000.0;31.25;Casa
10781;Casa de Condomínio;Campo Grande;2;1;2;70;1300.0;350.0;0.0;18.57;Casa
10782;Casa de Condomínio;Barra da Tijuca;5;4;5;700;12000.0;1820.0;0.0;17.14;Casa
10795;Casa de Condomínio;Recreio dos Bandeirantes;4;2;2;278;7500.0;1560.0;414.0;26.98;Casa
10800;Casa de Condomínio;Guaratiba;2;1;2;75;1700.0;0.0;0.0;22.67;Casa
10808;Casa de Condomínio;Barra da Tijuca;5;8;2;472;9000.0;800.0;1050.0;19.07;Casa
10860;Casa de Condomínio;Barra da Tijuca;5;0;5;900;15000.0;2000.0;1800.0;16.67;Casa
10876;Casa de Condomínio;Recreio dos Bandeirantes;7;6;6;800;16000.0;1200.0;13000.0;20.0;Casa
10905;Casa de Condomínio;Barra da Tijuca;3;3;1;180;3000.0;700.0;0.0;16.67;Casa
10909;Casa de Condomínio;Barra da Tijuca;5;5;5;566;20000.0;1308.0;0.0;35.34;Casa
10915;Casa de Condomínio;Barra da Tijuca;5;0;3;600;10000.0;2200.0;15000.0;16.67;Casa
10932;Casa de Condomínio;Barra da Tijuca;4;4;2;450;6000.0;2400.0;1600.0;13.33;Casa
10996;Casa de Condomínio;Recreio dos Bandeirantes;5;3;4;492;5800.0;1000.0;850.0;11.79;Casa
11025;Casa de Condomínio;Itanhangá;5;4;5;800;15000.0;1700.0;1300.0;18.75;Casa
11034;Casa de Condomínio;Barra da Tijuca;4;6;3;370;10500.0;950.0;0.0;28.38;Casa
11035;Casa de Condomínio;Freguesia (Jacarepaguá);2;1;2;60;1100.0;450.0;0.0;18.33;Casa
11060;Casa de Condomínio;Barra da Tijuca;6;5;6;370;9000.0;580.0;680.0;24.32;Casa
11078;Casa de Condomínio;Vargem Pequena;2;2;1;100;2100.0;365.0;70.0;21.0;Casa
11079;Casa de Condomínio;Andaraí;3;2;0;136;2200.0;532.0;0.0;16.18;Casa
11133;Casa de Condomínio;Vargem Grande;2;0;0;70;1500.0;0.0;0.0;21.43;Casa
11210;Casa de Condomínio;Taquara;3;1;0;200;2000.0;130.0;480.0;10.0;Casa
11254;Casa de Condomínio;Barra da Tijuca;5;6;2;703;15000.0;0.0;0.0;21.34;Casa
11284;Casa de Condomínio;Freguesia (Jacarepaguá);4;4;3;480;7000.0;600.0;2500.0;14.58;Casa
11293;Casa de Condomínio;Barra da Tijuca;5;4;3;622;10000.0;1380.0;1486.0;16.08;Casa
11313;Casa de Condomínio;Barra da Tijuca;7;6;6;850;25000.0;2200.0;25000.0;29.41;Casa
11332;Casa de Condomínio;Barra da Tijuca;5;2;5;810;26000.0;1550.0;3256.0;32.1;Casa
11358;Casa de Condomínio;Vargem Pequena;3;2;3;260;5000.0;350.0;150.0;19.23;Casa
11370;Casa de Condomínio;Cachambi;1;1;0;70;1000.0;150.0;13.0;14.29;Casa
11389;Casa de Condomínio;Barra da Tijuca;5;7;5;780;18000.0;2081.0;1540.0;23.08;Casa
11424;Casa de Condomínio;Bangu;2;0;0;92;750.0;0.0;0.0;8.15;Casa
11461;Casa de Condomínio;Recreio dos Bandeirantes;3;2;2;200;3000.0;0.0;0.0;15.0;Casa
11486;Casa de Condomínio;Recreio dos Bandeirantes;6;4;5;650;10000.0;1134.0;1487.0;15.38;Casa
11544;Casa de Condomínio;Curicica;2;1;1;110;2000.0;504.0;0.0;18.18;Casa
11551;Casa de Condomínio;Barra da Tijuca;3;2;3;349;8000.0;850.0;583.0;22.92;Casa
11574;Casa de Condomínio;Barra da Tijuca;4;4;0;800;15000.0;2000.0;0.0;18.75;Casa
11587;Casa de Condomínio;Pechincha;1;0;0;72;1200.0;100.0;0.0;16.67;Casa
11594;Casa de Condomínio;Barra da Tijuca;4;2;2;385;6500.0;1150.0;800.0;16.88;Casa
11596;Casa de Condomínio;Vargem Pequena;4;4;2;300;4000.0;600.0;0.0;13.33;Casa
11597;Casa de Condomínio;Guaratiba;3;2;1;130;1800.0;0.0;0.0;13.85;Casa
11606;Casa de Condomínio;Joá;6;3;5;690;15000.0;1500.0;1250.0;21.74;Casa
11623;Casa de Condomínio;Barra da Tijuca;7;4;5;622;10000.0;1380.0;1486.0;16.08;Casa
11650;Casa de Condomínio;Recreio dos Bandeirantes;5;2;4;197;4000.0;960.0;353.0;20.3;Casa
11674;Casa de Condomínio;Barra da Tijuca;5;5;3;681;20000.0;1900.0;18000.0;29.37;Casa
11748;Casa de Condomínio;Campo Grande;2;0;2;100;2200.0;420.0;0.0;22.0;Casa
11758;Casa de Condomínio;Barra da Tijuca;4;4;2;600;30000.0;1100.0;1300.0;50.0;Casa
11768;Casa de Condomínio;Freguesia (Jacarepaguá);3;3;3;128;3800.0;460.0;1500.0;29.69;Casa
11772;Casa de Condomínio;Recreio dos Bandeirantes;4;2;2;260;5800.0;1000.0;0.0;22.31;Casa
11828;Casa de Condomínio;Barra da Tijuca;5;6;5;1200;32000.0;2134.0;17480.0;26.67;Casa
11837;Casa de Condomínio;Vargem Grande;3;3;1;115;2250.0;880.0;120.0;19.57;Casa
11926;Casa de Condomínio;Barra da Tijuca;3;2;3;450;8500.0;850.0;5863.0;18.89;Casa
11966;Casa de Condomínio;Freguesia (Jacarepaguá);3;2;1;143;2600.0;725.0;171.0;18.18;Casa
11992;Casa de Condomínio;Barra da Tijuca;5;4;2;600;12000.0;800.0;1000.0;20.0;Casa
12015;Casa de Condomínio;Barra da Tijuca;4;4;3;622;10000.0;1380.0;1486.0;16.08;Casa
12016;Casa de Condomínio;Barra da Tijuca;4;4;3;431;8500.0;2134.0;1471.0;19.72;Casa
12020;Casa de Condomínio;Barra da Tijuca;4;4;4;2070;22000.0;1000.0;32300.0;10.63;Casa
12050;Casa de Condomínio;Recreio dos Bandeirantes;3;2;1;250;4000.0;1450.0;1600.0;16.0;Casa
12059;Casa de Condomínio;Recreio dos Bandeirantes;4;4;2;480;11000.0;1000.0;680.0;22.92;Casa
12061;Casa de Condomínio;Barra da Tijuca;4;9;4;680;16000.0;3118.0;2743.0;23.53;Casa
12063;Casa de Condomínio;Joá;5;2;2;500;15000.0;1630.0;1300.0;30.0;Casa
12073;Casa de Condomínio;Barra da Tijuca;5;10;4;1000;20000.0;5000.0;2000.0;20.0;Casa
12102;Casa de Condomínio;Barra da Tijuca;5;4;2;600;12000.0;800.0;1000.0;20.0;Casa
12194;Casa de Condomínio;São Conrado;4;2;1;240;6500.0;2200.0;3400.0;27.08;Casa
12215;Casa de Condomínio;Recreio dos Bandeirantes;5;2;5;400;8500.0;1000.0;480.0;21.25;Casa
12229;Casa de Condomínio;Barra da Tijuca;5;3;5;350;13000.0;710.0;630.0;37.14;Casa
12294;Casa de Condomínio;Recreio dos Bandeirantes;4;3;3;350;7500.0;900.0;0.0;21.43;Casa
12303;Casa de Condomínio;Barra da Tijuca;4;3;3;370;9500.0;2333.0;1420.0;25.68;Casa
12307;Casa de Condomínio;Taquara;3;2;1;130;2300.0;567.0;0.0;17.69;Casa
12335;Casa de Condomínio;Barra da Tijuca;4;0;2;288;12000.0;510.0;4910.0;41.67;Casa
12343;Casa de Condomínio;Barra da Tijuca;5;2;2;400;14000.0;2500.0;0.0;35.0;Casa
12348;Casa de Condomínio;Catete;5;0;2;250;15000.0;0.0;0.0;60.0;Casa
12360;Casa de Condomínio;Barra da Tijuca;4;2;4;595;30000.0;2500.0;2510.0;50.42;Casa
12373;Casa de Condomínio;Itanhangá;4;1;1;439;8500.0;1350.0;914.0;19.36;Casa
12425;Casa de Condomínio;Recreio dos Bandeirantes;5;0;4;450;12000.0;1420.0;12524.0;26.67;Casa
12498;Casa de Condomínio;Barra da Tijuca;4;4;4;622;10000.0;1380.0;1486.0;16.08;Casa
12499;Casa de Condomínio;Recreio dos Bandeirantes;5;3;5;350;6000.0;495.0;296.0;17.14;Casa
12522;Casa de Condomínio;Barra da Tijuca;5;5;5;617;13000.0;1450.0;1641.0;21.07;Casa
12524;Casa de Condomínio;Taquara;3;1;0;92;1900.0;700.0;700.0;20.65;Casa
12526;Casa de Condomínio;Freguesia (Jacarepaguá);3;3;1;213;2700.0;510.0;221.0;12.68;Casa
12532;Casa de Condomínio;Barra da Tijuca;4;4;4;610;16500.0;1000.0;16964.0;27.05;Casa
12534;Casa de Condomínio;Barra da Tijuca;4;2;4;550;16000.0;2100.0;2000.0;29.09;Casa
12582;Casa de Condomínio;Barra da Tijuca;7;6;6;1350;30000.0;0.0;0.0;22.22;Casa
12616;Casa de Condomínio;Recreio dos Bandeirantes;4;3;4;270;6000.0;850.0;600.0;22.22;Casa
12632;Casa de Condomínio;Pechincha;2;1;1;70;1350.0;360.0;325.0;19.29;Casa
12649;Casa de Condomínio;Freguesia (Jacarepaguá);3;3;2;165;3200.0;150.0;760.0;19.39;Casa
12694;Casa de Condomínio;São Conrado;4;1;2;242;7500.0;2400.0;4320.0;30.99;Casa
12783;Casa de Condomínio;Barra da Tijuca;5;0;4;100;12000.0;1807.0;2136.0;120.0;Casa
12807;Casa de Condomínio;Barra da Tijuca;7;10;7;1400;25000.0;2000.0;0.0;17.86;Casa
12834;Casa de Condomínio;Barra da Tijuca;5;6;5;700;18000.0;1900.0;1850.0;25.71;Casa
12838;Casa de Condomínio;Barra da Tijuca;5;4;5;800;12000.0;1100.0;0.0;15.0;Casa
12878;Casa de Condomínio;São Conrado;5;2;1;307;6500.0;2400.0;257.0;21.17;Casa
